,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio
4134,2018-08-22 06:00:00,Low,42.6,4.3,90.4,DARK,17.0,1014.0,100.0,0.0,,2018,8,22,6,2,0,0,Summer,0.0,0,,0,1,54,0.04756637168141593
4135,2019-09-04 23:00:00,,44.8,2.0,78.6,DARK,20.0,1017.0,53.0,4.0,,2019,9,4,23,2,0,0,Summer,,0,,0,1,71,0.025445292620865142
4136,2018-07-28 21:00:00,Medium,37.8,27.4,90.6,DARK,17.0,1017.0,82.0,3.0,céu claro,2018,7,28,21,5,1,0,Summer,1.0,0,1.0,0,1,141,0.30242825607064017
4137,2019-07-22 02:00:00,,39.6,3.4,87.7,DARK,17.0,1018.0,93.0,3.0,,2019,7,22,2,0,0,0,Summer,,0,,0,1,2,0.0387685290763968
4138,2019-06-06 20:00:00,Low,38.8,5.0,63.6,LOW_LIGHT,14.0,1009.0,82.0,2.0,nuvens quebradas,2019,6,6,20,3,0,0,Spring,0.0,1,5.0,0,1,92,0.07861635220125786
4139,2019-07-14 17:00:00,Medium,35.8,21.4,78.7,LIGHT,23.0,1016.0,88.0,3.0,nublado,2019,7,14,17,6,1,0,Summer,1.0,2,7.0,1,1,161,0.27191867852604823
4140,2019-02-12 01:00:00,,43.5,8.8,85.5,DARK,5.0,1030.0,93.0,0.0,céu claro,2019,2,12,1,1,0,0,Winter,,0,1.0,0,1,25,0.10292397660818714
4141,2019-04-18 02:00:00,,36.2,2.0,71.1,DARK,11.0,1010.0,93.0,4.0,,2019,4,18,2,3,0,0,Spring,,0,,0,1,74,0.028129395218002815
4142,2019-04-23 14:00:00,Medium,36.1,31.2,82.7,LIGHT,12.0,1000.0,76.0,6.0,,2019,4,23,14,1,0,0,Spring,1.0,2,,1,0,38,0.37726723095525994
4143,2019-08-20 03:00:00,Low,47.8,8.1,82.3,DARK,14.0,1018.0,87.0,1.0,,2019,8,20,3,1,0,0,Summer,0.0,0,,0,1,27,0.09842041312272175
4144,2018-09-14 00:00:00,,45.3,1.8,81.1,DARK,15.0,1018.0,100.0,1.0,céu claro,2018,9,14,0,4,0,0,Summer,,0,1.0,0,1,96,0.022194821208384712
4145,2019-02-17 19:00:00,Medium,38.4,15.5,95.2,DARK,13.0,1017.0,87.0,2.0,nuvens quebrados,2019,2,17,19,6,1,0,Winter,1.0,0,5.0,1,1,163,0.16281512605042017
4146,2019-01-29 02:00:00,Low,47.8,1.6,72.4,DARK,7.0,1023.0,100.0,1.0,nuvens quebrados,2019,1,29,2,1,0,0,Winter,0.0,0,5.0,0,1,26,0.022099447513812154
4147,2019-01-21 05:00:00,,41.9,0.0,76.8,DARK,5.0,1024.0,93.0,3.0,céu claro,2019,1,21,5,0,0,0,Winter,,0,1.0,0,1,5,0.0
4148,2018-08-09 22:00:00,,35.0,6.9,85.9,DARK,16.0,1022.0,82.0,4.0,céu claro,2018,8,9,22,3,0,0,Summer,,0,1.0,0,1,94,0.08032596041909197
4149,2019-02-25 12:00:00,Medium,31.7,32.2,90.0,LIGHT,19.0,1030.0,42.0,4.0,céu claro,2019,2,25,12,0,0,0,Winter,1.0,2,1.0,1,0,12,0.3577777777777778
4150,2019-02-16 16:00:00,High,32.4,84.8,96.0,LIGHT,17.0,1021.0,55.0,2.0,céu claro,2019,2,16,16,5,1,0,Winter,2.0,2,1.0,1,0,136,0.8833333333333333
4151,2018-08-21 04:00:00,,42.4,0.0,88.7,DARK,18.0,1014.0,68.0,1.0,céu claro,2018,8,21,4,1,0,0,Summer,,0,1.0,0,1,28,0.0
4152,2019-05-12 06:00:00,,40.2,3.1,67.7,LOW_LIGHT,16.0,1021.0,48.0,6.0,,2019,5,12,6,6,1,0,Spring,,1,,0,1,150,0.04579025110782865
4153,2019-06-05 13:00:00,Medium,36.3,19.4,75.0,LIGHT,16.0,1018.0,63.0,4.0,céu pouco nublado,2019,6,5,13,2,0,0,Spring,1.0,2,2.0,0,0,61,0.25866666666666666
4154,2018-11-03 13:00:00,Medium,40.3,47.4,86.5,LIGHT,14.0,1023.0,87.0,3.0,nuvens quebrados,2018,11,3,13,5,1,0,Autumn,1.0,2,5.0,0,1,133,0.5479768786127167
4155,2019-06-09 02:00:00,,42.6,2.5,63.9,DARK,12.0,1020.0,87.0,3.0,,2019,6,9,2,6,1,0,Spring,,0,,0,1,146,0.03912363067292645
4156,2018-07-30 01:00:00,,44.1,0.0,80.3,DARK,20.0,1019.0,77.0,0.0,nuvens quebrados,2018,7,30,1,0,0,0,Summer,,0,5.0,0,1,1,0.0
4157,2019-06-16 13:00:00,Low,36.8,18.4,84.4,LIGHT,21.0,1018.0,63.0,4.0,,2019,6,16,13,6,1,0,Spring,0.0,2,,0,0,157,0.21800947867298576
4158,2018-10-05 11:00:00,Medium,40.9,36.2,87.0,LIGHT,18.0,1016.0,60.0,1.0,céu claro,2018,10,5,11,4,0,0,Autumn,1.0,2,1.0,1,0,107,0.41609195402298854
4159,2018-09-15 08:00:00,,45.2,0.0,83.9,LIGHT,16.0,1018.0,100.0,1.0,,2018,9,15,8,5,1,0,Summer,,2,,1,0,128,0.0
4160,2018-07-26 09:00:00,Medium,38.9,21.8,88.5,LIGHT,19.0,1016.0,88.0,3.0,nuvens quebrados,2018,7,26,9,3,0,0,Summer,1.0,2,5.0,1,1,81,0.24632768361581922
4161,2019-01-18 15:00:00,Medium,34.8,64.3,80.7,LIGHT,8.0,1020.0,93.0,4.0,,2019,1,18,15,4,0,0,Winter,1.0,2,,1,0,111,0.7967781908302354
4162,2018-08-12 03:00:00,,46.6,0.0,84.6,DARK,16.0,1018.0,93.0,0.0,nuvens quebrados,2018,8,12,3,6,1,0,Summer,,0,5.0,0,1,147,0.0
4163,2018-08-10 05:00:00,,42.8,0.0,92.5,DARK,12.0,1021.0,93.0,2.0,céu claro,2018,8,10,5,4,0,0,Summer,,0,1.0,0,1,101,0.0
4164,2019-08-30 17:00:00,High,41.6,79.7,80.9,LIGHT,24.0,1019.0,88.0,2.0,,2019,8,30,17,4,0,0,Summer,2.0,2,,1,0,113,0.9851668726823238
4165,2019-09-14 22:00:00,Low,40.3,10.0,84.4,DARK,22.0,1018.0,68.0,1.0,,2019,9,14,22,5,1,0,Summer,0.0,0,,0,1,142,0.11848341232227487
4166,2018-08-31 12:00:00,Low,34.4,14.3,89.6,LIGHT,25.0,1017.0,42.0,2.0,céu claro,2018,8,31,12,4,0,0,Summer,0.0,2,1.0,1,0,108,0.1595982142857143
4167,2019-09-17 10:00:00,High,38.5,89.4,85.2,LIGHT,17.0,1017.0,100.0,0.0,,2019,9,17,10,1,0,0,Summer,2.0,2,,1,0,34,1.0492957746478873
4168,2018-07-31 14:00:00,Medium,39.4,31.1,89.1,LIGHT,22.0,1019.0,68.0,6.0,algumas nuvens,2018,7,31,14,1,0,0,Summer,1.0,2,3.0,1,0,38,0.3490460157126824
4169,2019-05-16 16:00:00,High,38.9,73.1,73.2,LIGHT,16.0,1014.0,82.0,7.0,nuvens quebradas,2019,5,16,16,3,0,0,Spring,2.0,2,5.0,1,1,88,0.9986338797814206
4170,2019-08-22 05:00:00,Low,51.5,7.5,66.2,DARK,16.0,1017.0,93.0,1.0,,2019,8,22,5,3,0,0,Summer,0.0,0,,0,1,77,0.11329305135951662
4171,2018-08-16 23:00:00,,41.8,1.7,81.1,DARK,17.0,1017.0,88.0,3.0,céu claro,2018,8,16,23,3,0,0,Summer,,0,1.0,0,1,95,0.02096177558569667
4172,2019-07-25 00:00:00,,37.3,0.9,84.7,DARK,19.0,1014.0,94.0,1.0,nuvens quebradas,2019,7,25,0,3,0,0,Summer,,0,5.0,0,1,72,0.010625737898465172
4173,2019-08-19 22:00:00,,47.9,6.4,80.1,DARK,17.0,1018.0,87.0,3.0,,2019,8,19,22,0,0,0,Summer,,0,,0,1,22,0.07990012484394508
4174,2019-06-08 08:00:00,Low,37.3,2.2,63.4,LIGHT,11.0,1022.0,87.0,2.0,,2019,6,8,8,5,1,0,Spring,0.0,2,,1,0,128,0.034700315457413256
4175,2018-11-06 16:00:00,High,41.1,58.8,80.0,LIGHT,14.0,1008.0,93.0,10.0,,2018,11,6,16,1,0,0,Autumn,2.0,2,,1,0,40,0.735
4176,2019-05-05 03:00:00,,45.8,0.0,68.7,DARK,12.0,1014.0,81.0,0.0,,2019,5,5,3,6,1,0,Spring,,0,,0,1,147,0.0
4177,2018-08-31 01:00:00,,41.8,0.0,90.9,DARK,14.0,1017.0,87.0,0.0,céu claro,2018,8,31,1,4,0,0,Summer,,0,1.0,0,1,97,0.0
4178,2019-08-10 04:00:00,Low,50.9,13.2,80.6,DARK,17.0,1020.0,100.0,2.0,nuvens quebradas,2019,8,10,4,5,1,0,Summer,0.0,0,5.0,0,1,124,0.16377171215880892
4179,2019-02-10 15:00:00,Medium,34.1,24.9,99.9,LIGHT,14.0,1023.0,71.0,5.0,algumas nuvens,2019,2,10,15,6,1,0,Winter,1.0,2,3.0,1,0,159,0.2492492492492492
4180,2019-01-30 20:00:00,High,43.1,37.1,79.9,DARK,13.0,1007.0,100.0,4.0,,2019,1,30,20,2,0,0,Winter,2.0,0,,0,1,68,0.4643304130162703
4181,2019-04-19 18:00:00,High,38.0,48.5,81.3,LIGHT,19.0,1016.0,64.0,4.0,céu pouco nublado,2019,4,19,18,4,0,0,Spring,2.0,2,2.0,1,0,114,0.5965559655596556
4182,2019-08-30 11:00:00,Medium,39.3,35.0,85.5,LIGHT,20.0,1020.0,100.0,3.0,,2019,8,30,11,4,0,0,Summer,1.0,2,,1,0,107,0.4093567251461988
4183,2019-05-11 17:00:00,High,34.3,133.1,75.1,LIGHT,23.0,1022.0,68.0,4.0,,2019,5,11,17,5,1,0,Spring,2.0,2,,1,0,137,1.7723035952063915
4184,2018-08-23 07:00:00,,40.0,4.6,84.5,LIGHT,16.0,1018.0,100.0,0.0,,2018,8,23,7,3,0,0,Summer,,2,,1,0,79,0.054437869822485205
4185,2019-02-23 11:00:00,Low,31.9,9.6,96.6,LIGHT,14.0,1030.0,58.0,4.0,céu claro,2019,2,23,11,5,1,0,Winter,0.0,2,1.0,1,0,131,0.09937888198757765
4186,2019-07-13 00:00:00,Medium,42.5,20.1,71.4,DARK,20.0,1015.0,83.0,2.0,,2019,7,13,0,5,1,0,Summer,1.0,0,,0,1,120,0.2815126050420168
4187,2019-06-22 14:00:00,Medium,34.6,31.6,83.3,LIGHT,23.0,1014.0,68.0,4.0,,2019,6,22,14,5,1,0,Summer,1.0,2,,1,0,134,0.3793517406962785
4188,2019-07-13 05:00:00,Low,37.0,15.2,91.9,DARK,18.0,1013.0,100.0,4.0,,2019,7,13,5,5,1,0,Summer,0.0,0,,0,1,125,0.16539717083786723
4189,2018-08-18 19:00:00,Medium,37.4,29.0,89.3,LIGHT,27.0,1015.0,44.0,4.0,céu claro,2018,8,18,19,5,1,0,Summer,1.0,2,1.0,1,0,139,0.32474804031354987
4190,2019-05-28 05:00:00,,40.3,0.0,67.2,DARK,12.0,1017.0,76.0,2.0,,2019,5,28,5,1,0,0,Spring,,0,,0,1,29,0.0
4191,2019-08-16 06:00:00,Low,46.4,8.3,79.9,LOW_LIGHT,15.0,1019.0,100.0,0.0,céu pouco nublado,2019,8,16,6,4,0,0,Summer,0.0,1,2.0,0,1,102,0.10387984981226533
4192,2018-11-10 03:00:00,Low,47.8,7.5,78.9,DARK,15.0,1010.0,100.0,5.0,,2018,11,10,3,5,1,0,Autumn,0.0,0,,0,1,123,0.09505703422053231
4193,2019-05-04 14:00:00,Medium,37.2,31.4,82.7,LIGHT,23.0,1014.0,52.0,3.0,,2019,5,4,14,5,1,0,Spring,1.0,2,,1,0,134,0.3796856106408706
4194,2018-09-01 22:00:00,Medium,40.9,45.8,90.3,DARK,23.0,1012.0,61.0,1.0,céu claro,2018,9,1,22,5,1,0,Summer,1.0,0,1.0,0,1,142,0.5071982281284607
4195,2019-01-19 23:00:00,,39.4,1.0,70.8,DARK,12.0,1010.0,87.0,6.0,nuvens dispersas,2019,1,19,23,5,1,0,Winter,,0,4.0,0,1,143,0.014124293785310734
4196,2018-09-06 13:00:00,Low,40.4,10.8,83.8,LIGHT,20.0,1015.0,82.0,3.0,céu claro,2018,9,6,13,3,0,0,Summer,0.0,2,1.0,0,0,85,0.1288782816229117
4197,2019-02-01 20:00:00,High,46.1,31.7,86.0,DARK,11.0,1002.0,71.0,9.0,nuvens quebrados,2019,2,1,20,4,0,0,Winter,2.0,0,5.0,0,1,116,0.3686046511627907
4198,2018-07-27 06:00:00,,42.2,0.0,87.1,LOW_LIGHT,17.0,1015.0,100.0,1.0,,2018,7,27,6,4,0,0,Summer,,1,,0,1,102,0.0
4199,2019-06-29 04:00:00,,40.0,1.4,68.4,DARK,16.0,1016.0,100.0,2.0,nuvens quebradas,2019,6,29,4,5,1,0,Summer,,0,5.0,0,1,124,0.020467836257309937
4200,2019-02-09 11:00:00,Low,32.1,22.1,89.9,LIGHT,12.0,1022.0,93.0,5.0,tempo nublado,2019,2,9,11,5,1,0,Winter,0.0,2,6.0,1,1,131,0.24582869855394884
4201,2019-05-13 13:00:00,Medium,43.7,9.5,64.1,LIGHT,27.0,1018.0,21.0,6.0,,2019,5,13,13,0,0,0,Spring,1.0,2,,0,0,13,0.1482059282371295
4202,2018-08-03 07:00:00,Low,38.6,3.4,91.3,LIGHT,23.0,1015.0,57.0,2.0,céu claro,2018,8,3,7,4,0,0,Summer,0.0,2,1.0,1,0,103,0.03723986856516977
4203,2018-11-16 08:00:00,Very_High,45.6,70.0,72.0,LIGHT,11.0,1016.0,76.0,5.0,céu claro,2018,11,16,8,4,0,0,Autumn,3.0,2,1.0,1,0,104,0.9722222222222222
4204,2019-02-18 17:00:00,Medium,37.7,26.9,82.2,LIGHT,13.0,1018.0,66.0,4.0,nuvens dispersas,2019,2,18,17,0,0,0,Winter,1.0,2,4.0,1,1,17,0.32725060827250607
4205,2019-09-08 03:00:00,,41.6,1.9,84.6,DARK,18.0,1016.0,42.0,3.0,,2019,9,8,3,6,1,0,Summer,,0,,0,1,147,0.022458628841607566
4206,2019-06-08 19:00:00,Low,34.1,8.5,78.8,LIGHT,17.0,1020.0,72.0,7.0,,2019,6,8,19,5,1,0,Spring,0.0,2,,1,0,139,0.10786802030456853
4207,2019-05-22 01:00:00,,40.0,0.0,68.0,DARK,13.0,1017.0,93.0,0.0,,2019,5,22,1,2,0,0,Spring,,0,,0,1,49,0.0
4208,2019-05-06 15:00:00,High,35.0,41.9,78.8,LIGHT,18.0,1020.0,67.0,4.0,céu pouco nublado,2019,5,6,15,0,0,0,Spring,2.0,2,2.0,1,0,15,0.5317258883248731
4209,2019-08-09 17:00:00,Very_High,43.5,98.0,82.8,LIGHT,21.0,1017.0,83.0,2.0,céu pouco nublado,2019,8,9,17,4,0,0,Summer,3.0,2,2.0,1,0,113,1.1835748792270533
4210,2018-09-11 01:00:00,,45.3,0.0,85.1,DARK,16.0,1021.0,93.0,0.0,céu claro,2018,9,11,1,1,0,0,Summer,,0,1.0,0,1,25,0.0
4211,2019-07-06 07:00:00,Low,36.8,18.1,93.4,LIGHT,16.0,1015.0,93.0,2.0,nuvens dispersas,2019,7,6,7,5,1,0,Summer,0.0,2,4.0,1,1,127,0.1937901498929336
4212,2019-04-19 22:00:00,Low,35.4,11.3,86.2,DARK,17.0,1018.0,55.0,3.0,céu limpo,2019,4,19,22,4,0,0,Spring,0.0,0,0.0,0,1,118,0.13109048723897912
4213,2019-08-14 08:00:00,Medium,40.1,21.1,83.6,LIGHT,15.0,1021.0,82.0,0.0,,2019,8,14,8,2,0,0,Summer,1.0,2,,1,0,56,0.25239234449760767
4214,2018-08-07 14:00:00,High,37.1,68.7,90.7,LIGHT,24.0,998.0,59.0,2.0,céu claro,2018,8,7,14,1,0,0,Summer,2.0,2,1.0,1,0,38,0.7574421168687983
4215,2018-10-18 05:00:00,,44.6,1.6,91.2,DARK,13.0,1011.0,100.0,2.0,algumas nuvens,2018,10,18,5,3,0,0,Autumn,,0,3.0,0,1,77,0.017543859649122806
4216,2019-02-25 13:00:00,Low,31.7,18.7,90.6,LIGHT,21.0,1029.0,37.0,3.0,céu claro,2019,2,25,13,0,0,0,Winter,0.0,2,1.0,0,0,13,0.206401766004415
4217,2018-10-09 21:00:00,Low,44.4,8.3,87.0,DARK,14.0,1007.0,67.0,1.0,céu claro,2018,10,9,21,1,0,0,Autumn,0.0,0,1.0,0,1,45,0.09540229885057472
4218,2019-08-28 02:00:00,Low,45.2,3.2,84.3,DARK,16.0,1018.0,100.0,4.0,nuvens quebradas,2019,8,28,2,2,0,0,Summer,0.0,0,5.0,0,1,50,0.03795966785290629
4219,2018-10-18 21:00:00,Low,41.1,13.7,89.2,DARK,17.0,1013.0,68.0,2.0,céu claro,2018,10,18,21,3,0,0,Autumn,0.0,0,1.0,0,1,93,0.15358744394618834
4220,2019-04-14 14:00:00,Medium,38.1,59.5,86.4,LIGHT,18.0,1017.0,93.0,5.0,nuvens quebradas,2019,4,14,14,6,1,0,Spring,1.0,2,5.0,1,1,158,0.6886574074074073
4221,2019-07-25 10:00:00,High,34.6,58.5,95.7,LIGHT,21.0,1014.0,94.0,6.0,nuvens quebradas,2019,7,25,10,3,0,0,Summer,2.0,2,5.0,1,1,82,0.6112852664576802
4222,2019-02-06 05:00:00,,41.6,0.0,88.1,DARK,4.0,1026.0,100.0,1.0,algumas nuvens,2019,2,6,5,2,0,0,Winter,,0,3.0,0,1,53,0.0
4223,2018-07-27 14:00:00,Medium,39.7,35.8,88.7,LIGHT,22.0,1016.0,77.0,3.0,algumas nuvens,2018,7,27,14,4,0,0,Summer,1.0,2,3.0,1,0,110,0.40360766629086803
4224,2019-04-29 12:00:00,Low,31.5,12.3,82.3,LIGHT,20.0,1019.0,93.0,3.0,nuvens dispersas,2019,4,29,12,0,0,0,Spring,0.0,2,4.0,1,1,12,0.149453219927096
4225,2019-06-22 20:00:00,Medium,37.2,26.6,86.1,LOW_LIGHT,19.0,1013.0,48.0,5.0,,2019,6,22,20,5,1,0,Summer,1.0,1,,0,1,140,0.3089430894308943
4226,2019-07-24 09:00:00,Medium,33.5,27.2,96.7,LIGHT,17.0,1015.0,93.0,2.0,nuvens quebradas,2019,7,24,9,2,0,0,Summer,1.0,2,5.0,1,1,57,0.281282316442606
4227,2019-06-02 09:00:00,Low,36.9,13.0,79.3,LIGHT,20.0,1019.0,100.0,2.0,,2019,6,2,9,6,1,0,Spring,0.0,2,,1,0,153,0.1639344262295082
4228,2019-05-26 18:00:00,Medium,34.7,33.7,82.6,LIGHT,22.0,1018.0,72.0,6.0,,2019,5,26,18,6,1,0,Spring,1.0,2,,1,0,162,0.4079903147699758
4229,2018-10-12 12:00:00,High,39.6,90.8,89.1,LIGHT,21.0,1018.0,68.0,9.0,nuvens quebrados,2018,10,12,12,4,0,0,Autumn,2.0,2,5.0,1,1,108,1.0190796857463524
4230,2019-08-22 12:00:00,Medium,43.4,46.2,81.0,LIGHT,29.0,1017.0,38.0,1.0,,2019,8,22,12,3,0,0,Summer,1.0,2,,1,0,84,0.5703703703703704
4231,2019-01-24 09:00:00,Very_High,44.5,82.3,76.3,LIGHT,13.0,1018.0,93.0,6.0,nuvens quebrados,2019,1,24,9,3,0,0,Winter,3.0,2,5.0,1,1,81,1.0786369593709044
4232,2018-07-25 15:00:00,Medium,36.8,46.9,91.4,LIGHT,21.0,1015.0,88.0,3.0,nuvens dispersas,2018,7,25,15,2,0,0,Summer,1.0,2,4.0,1,1,63,0.5131291028446389
4233,2019-09-20 10:00:00,High,41.1,104.9,84.0,LIGHT,16.0,1014.0,93.0,1.0,nublado,2019,9,20,10,4,0,0,Summer,2.0,2,7.0,1,1,106,1.2488095238095238
4234,2018-08-18 05:00:00,,49.2,0.0,82.4,DARK,24.0,1016.0,47.0,6.0,céu claro,2018,8,18,5,5,1,0,Summer,,0,1.0,0,1,125,0.0
4235,2019-01-18 08:00:00,Very_High,48.9,35.0,62.3,LOW_LIGHT,1.0,1021.0,86.0,4.0,céu claro,2019,1,18,8,4,0,0,Winter,3.0,1,1.0,1,1,104,0.5617977528089888
4236,2018-09-18 16:00:00,High,38.5,50.9,90.5,LIGHT,18.0,1018.0,93.0,4.0,,2018,9,18,16,1,0,0,Summer,2.0,2,,1,0,40,0.5624309392265193
4237,2018-10-08 04:00:00,,44.5,0.0,85.0,DARK,10.0,1016.0,54.0,3.0,céu claro,2018,10,8,4,0,0,0,Autumn,,0,1.0,0,1,4,0.0
4238,2019-09-15 00:00:00,Low,36.9,10.5,76.3,DARK,21.0,1019.0,82.0,1.0,,2019,9,15,0,6,1,0,Summer,0.0,0,,0,1,144,0.13761467889908258
4239,2019-09-19 15:00:00,Very_High,39.3,79.4,85.9,LIGHT,20.0,1017.0,93.0,2.0,nuvens quebradas,2019,9,19,15,3,0,0,Summer,3.0,2,5.0,1,1,87,0.9243306169965075
4240,2018-09-06 00:00:00,,44.5,2.0,85.0,DARK,17.0,1015.0,93.0,2.0,tempo nublado,2018,9,6,0,3,0,0,Summer,,0,6.0,0,1,72,0.023529411764705882
4241,2018-08-11 16:00:00,Medium,43.8,53.7,86.3,LIGHT,21.0,1019.0,68.0,4.0,céu claro,2018,8,11,16,5,1,0,Summer,1.0,2,1.0,1,0,136,0.6222479721900348
4242,2018-08-07 17:00:00,High,34.1,61.2,92.5,LIGHT,20.0,1016.0,82.0,8.0,algumas nuvens,2018,8,7,17,1,0,0,Summer,2.0,2,3.0,1,0,41,0.6616216216216216
4243,2018-10-06 12:00:00,Medium,40.9,22.6,87.8,LIGHT,20.0,1019.0,64.0,4.0,algumas nuvens,2018,10,6,12,5,1,0,Autumn,1.0,2,3.0,1,0,132,0.25740318906605925
4244,2019-01-28 23:00:00,,42.0,0.0,76.0,DARK,9.0,1023.0,93.0,0.0,nuvens dispersas,2019,1,28,23,0,0,0,Winter,,0,4.0,0,1,23,0.0
4245,2018-09-14 23:00:00,,45.8,4.3,86.9,DARK,16.0,1018.0,100.0,2.0,,2018,9,14,23,4,0,0,Summer,,0,,0,1,119,0.04948216340621404
4246,2018-11-25 05:00:00,,42.0,0.0,76.8,DARK,11.0,1010.0,93.0,1.0,algumas nuvens,2018,11,25,5,6,1,0,Autumn,,0,3.0,0,1,149,0.0
4247,2019-05-24 19:00:00,High,33.3,73.4,77.3,LIGHT,21.0,1016.0,68.0,8.0,,2019,5,24,19,4,0,0,Spring,2.0,2,,1,0,115,0.9495472186287194
4248,2019-03-04 08:00:00,Medium,41.8,10.2,85.9,LIGHT,10.0,1021.0,71.0,2.0,,2019,3,4,8,0,0,0,Winter,1.0,2,,1,0,8,0.1187427240977881
4249,2019-02-05 09:00:00,Very_High,41.7,78.9,88.2,LIGHT,3.0,1030.0,81.0,1.0,,2019,2,5,9,1,0,0,Winter,3.0,2,,1,0,33,0.8945578231292517
4250,2018-09-16 08:00:00,,45.7,6.2,87.9,LIGHT,14.0,1020.0,100.0,1.0,,2018,9,16,8,6,1,0,Summer,,2,,1,0,152,0.07053469852104664
4251,2018-10-13 08:00:00,,38.4,0.0,84.5,LIGHT,16.0,1015.0,68.0,4.0,céu claro,2018,10,13,8,5,1,0,Autumn,,2,1.0,1,0,128,0.0
4252,2018-08-06 13:00:00,Medium,41.8,46.5,88.6,LIGHT,21.0,1016.0,83.0,2.0,nuvens quebrados,2018,8,6,13,0,0,0,Summer,1.0,2,5.0,0,1,13,0.5248306997742664
4253,2018-10-07 04:00:00,Low,45.8,5.4,87.0,DARK,11.0,1020.0,66.0,2.0,céu claro,2018,10,7,4,6,1,0,Autumn,0.0,0,1.0,0,1,148,0.062068965517241385
4254,2019-08-11 02:00:00,Low,40.8,20.5,90.8,DARK,16.0,1020.0,100.0,4.0,nuvens dispersas,2019,8,11,2,6,1,0,Summer,0.0,0,4.0,0,1,146,0.22577092511013216
4255,2018-09-12 23:00:00,Low,38.9,10.1,84.0,DARK,16.0,1021.0,100.0,1.0,,2018,9,12,23,2,0,0,Summer,0.0,0,,0,1,71,0.12023809523809523
4256,2018-07-27 20:00:00,Low,40.5,14.3,83.9,DARK,19.0,1017.0,77.0,1.0,céu claro,2018,7,27,20,4,0,0,Summer,0.0,0,1.0,0,1,116,0.17044100119189512
4257,2019-07-09 22:00:00,High,45.4,8.7,84.3,DARK,22.0,1015.0,77.0,3.0,,2019,7,9,22,1,0,0,Summer,2.0,0,,0,1,46,0.10320284697508897
4258,2019-06-13 12:00:00,Low,34.4,13.9,82.1,LIGHT,17.0,1013.0,67.0,4.0,céu pouco nublado,2019,6,13,12,3,0,0,Spring,0.0,2,2.0,1,0,84,0.169305724725944
4259,2019-04-11 19:00:00,Medium,36.1,18.1,79.1,DARK,13.0,1020.0,82.0,5.0,céu limpo,2019,4,11,19,3,0,0,Spring,1.0,0,0.0,1,1,91,0.2288242730720607
4260,2019-01-27 07:00:00,,42.0,0.0,75.6,DARK,10.0,1020.0,87.0,3.0,céu claro,2019,1,27,7,6,1,0,Winter,,0,1.0,1,1,151,0.0
4261,2019-01-17 12:00:00,Low,37.6,11.5,94.1,LIGHT,10.0,1023.0,76.0,3.0,céu claro,2019,1,17,12,3,0,0,Winter,0.0,2,1.0,1,0,84,0.12221041445270989
4262,2018-09-17 21:00:00,Low,43.2,3.6,81.6,DARK,16.0,1016.0,100.0,1.0,tempo nublado,2018,9,17,21,0,0,0,Summer,0.0,0,6.0,0,1,21,0.04411764705882353
4263,2019-09-06 15:00:00,High,40.0,64.3,83.8,LIGHT,27.0,1018.0,28.0,4.0,,2019,9,6,15,4,0,0,Summer,2.0,2,,1,0,111,0.7673031026252983
4264,2019-09-29 13:00:00,Low,42.2,7.5,85.5,LIGHT,20.0,1021.0,77.0,3.0,nuvens quebradas,2019,9,29,13,6,1,0,Autumn,0.0,2,5.0,0,1,157,0.08771929824561403
4265,2019-02-18 00:00:00,Low,49.1,1.0,81.6,DARK,11.0,1017.0,100.0,5.0,,2019,2,18,0,0,0,0,Winter,0.0,0,,0,1,0,0.012254901960784315
4266,2018-11-30 18:00:00,Very_High,43.2,64.0,77.2,DARK,12.0,1024.0,100.0,0.0,algumas nuvens,2018,11,30,18,4,0,0,Autumn,3.0,0,3.0,1,1,114,0.8290155440414507
4267,2019-03-30 08:00:00,,38.8,0.0,70.0,LIGHT,9.0,1018.0,71.0,0.0,céu limpo,2019,3,30,8,5,1,0,Spring,,2,0.0,1,0,128,0.0
4268,2019-05-23 22:00:00,Low,40.6,4.5,66.8,DARK,14.0,1021.0,93.0,5.0,,2019,5,23,22,3,0,0,Spring,0.0,0,,0,1,94,0.06736526946107785
4269,2018-09-02 13:00:00,,44.0,0.0,85.5,LIGHT,28.0,1013.0,45.0,3.0,céu claro,2018,9,2,13,6,1,0,Summer,,2,1.0,0,0,157,0.0
4270,2018-09-10 12:00:00,Low,37.8,7.9,87.2,LIGHT,22.0,1022.0,65.0,2.0,céu claro,2018,9,10,12,0,0,0,Summer,0.0,2,1.0,1,0,12,0.09059633027522936
4271,2019-09-26 03:00:00,,47.1,1.6,81.6,DARK,13.0,1020.0,100.0,1.0,,2019,9,26,3,3,0,0,Autumn,,0,,0,1,75,0.019607843137254905
