,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio,AVERAGE_FREE_FLOW_SPEED_lag1,AVERAGE_FREE_FLOW_SPEED_lag2,AVERAGE_FREE_FLOW_SPEED_lag4,AVERAGE_TIME_DIFF_lag1,AVERAGE_TIME_DIFF_lag2,AVERAGE_TIME_DIFF_lag4,rolling_speed_mean_3h,rolling_speed_std_3h,speed_change,hour_day_cat,hour_sin,hour_cos
1744,2019-04-23 20:00:00,Low,42.8,2.8,81.4,DARK,10.0,1000.0,71.0,3.0,nuvens dispersas,2019,4,23,20,1,0,0,Spring,1,0,4.0,0,1,44,0.03439803439803439,36.6,34.9,36.1,15.8,35.2,31.2,38.099999999999994,4.158124577258452,6.199999999999996,20_1,-0.8660254037844386,0.5000000000000001
3356,2019-04-23 21:00:00,Low,36.8,0.9,66.4,DARK,10.0,1001.0,71.0,4.0,nuvens dispersas,2019,4,23,21,1,0,0,Spring,0,0,4.0,0,1,45,0.013554216867469878,42.8,36.6,36.4,2.8,15.8,29.2,38.73333333333333,3.5232560697931,-6.0,21_1,-0.7071067811865477,0.7071067811865474
350,2019-04-23 22:00:00,Low,42.1,1.0,72.2,DARK,10.0,1001.0,62.0,4.0,nuvens quebradas,2019,4,23,22,1,0,0,Spring,0,0,5.0,0,1,46,0.013850415512465374,36.8,42.8,34.9,0.9,2.8,35.2,40.56666666666667,3.280751946327758,5.300000000000004,22_1,-0.5000000000000004,0.8660254037844384
6057,2019-04-24 01:00:00,Low,46.5,2.5,72.0,DARK,8.0,1000.0,93.0,4.0,nuvens dispersas,2019,4,24,1,2,0,0,Spring,1,0,4.0,0,1,49,0.034722222222222224,42.1,36.8,36.6,1.0,0.9,15.8,41.800000000000004,4.856953777832321,4.399999999999999,1_2,0.25881904510252074,0.9659258262890683
1370,2019-04-24 02:00:00,Medium,51.6,3.2,69.7,DARK,8.0,999.0,93.0,6.0,nuvens dispersas,2019,4,24,2,2,0,0,Spring,2,0,4.0,0,1,50,0.04591104734576758,46.5,42.1,42.8,2.5,1.0,2.8,46.73333333333333,4.754296302643691,5.100000000000001,2_2,0.49999999999999994,0.8660254037844387
6535,2019-04-24 03:00:00,Medium,41.6,0.0,76.1,DARK,8.0,997.0,93.0,7.0,nuvens dispersas,2019,4,24,3,2,0,0,Spring,0,0,4.0,0,1,51,0.0,51.6,46.5,36.8,3.2,2.5,0.9,46.56666666666666,5.000333322222782,-10.0,3_2,0.7071067811865476,0.7071067811865476
2175,2019-04-24 04:00:00,Medium,43.7,0.0,68.5,DARK,8.0,995.0,93.0,5.0,nuvens dispersas,2019,4,24,4,2,0,0,Spring,0,0,4.0,0,1,52,0.0,41.6,51.6,42.1,0.0,3.2,1.0,45.63333333333333,5.2728866224613435,2.1000000000000014,4_2,0.8660254037844386,0.5000000000000001
5414,2019-04-24 05:00:00,Medium,41.6,0.0,76.1,DARK,9.0,995.0,93.0,6.0,nuvens dispersas,2019,4,24,5,2,0,0,Spring,0,0,4.0,0,1,53,0.0,43.7,41.6,46.5,0.0,0.0,2.5,42.300000000000004,1.2124355652979815,-2.1000000000000014,5_2,0.9659258262890683,0.25881904510252074
3556,2019-04-24 06:00:00,Medium,42.9,6.0,72.0,LOW_LIGHT,11.0,994.0,87.0,6.0,nuvens dispersas,2019,4,24,6,2,0,0,Spring,2,1,4.0,0,1,54,0.08333333333333333,41.6,43.7,51.6,0.0,0.0,3.2,42.73333333333333,1.059874206371984,1.2999999999999972,6_2,1.0,6.123233995736766e-17
6579,2019-04-24 08:00:00,Very_High,44.5,113.3,65.1,LIGHT,12.0,996.0,93.0,6.0,nuvens dispersas,2019,4,24,8,2,0,0,Spring,4,2,4.0,1,0,56,1.740399385560676,42.9,41.6,41.6,6.0,0.0,0.0,43.0,1.452583904633129,1.6000000000000014,8_2,0.8660254037844387,-0.4999999999999998
3625,2019-04-24 09:00:00,High,40.8,102.4,73.3,LIGHT,12.0,997.0,82.0,6.0,nuvens dispersas,2019,4,24,9,2,0,0,Spring,3,2,4.0,1,0,57,1.39699863574352,44.5,42.9,43.7,113.3,6.0,0.0,42.73333333333333,1.8556220879620504,-3.700000000000003,9_2,0.7071067811865476,-0.7071067811865475
1763,2019-04-24 10:00:00,Medium,37.5,22.8,77.4,LIGHT,12.0,998.0,76.0,6.0,nuvens dispersas,2019,4,24,10,2,0,0,Spring,2,2,4.0,1,1,58,0.2945736434108527,40.8,44.5,41.6,102.4,113.3,0.0,40.93333333333333,3.501904243884055,-3.299999999999997,10_2,0.49999999999999994,-0.8660254037844387
2508,2019-04-24 11:00:00,Medium,37.8,15.9,83.2,LIGHT,13.0,999.0,67.0,7.0,céu pouco nublado,2019,4,24,11,2,0,0,Spring,2,2,2.0,1,0,59,0.19110576923076922,37.5,40.8,42.9,22.8,102.4,6.0,38.699999999999996,1.8248287590895957,0.29999999999999716,11_2,0.258819045102521,-0.9659258262890682
440,2019-04-24 12:00:00,Low,36.6,17.6,70.6,LIGHT,14.0,999.0,67.0,6.0,céu pouco nublado,2019,4,24,12,2,0,0,Spring,1,2,2.0,1,0,60,0.24929178470254962,37.8,37.5,44.5,15.9,22.8,113.3,37.300000000000004,0.6244997998405502,-1.1999999999999957,12_2,1.2246467991473532e-16,-1.0
3793,2019-04-24 13:00:00,Medium,36.9,19.5,69.2,LIGHT,13.0,999.0,82.0,7.0,nuvens quebradas,2019,4,24,13,2,0,0,Spring,2,2,5.0,0,0,61,0.2817919075144509,36.6,37.8,40.8,17.6,15.9,102.4,37.1,0.6244997998405966,0.29999999999999716,13_2,-0.2588190451025208,-0.9659258262890683
946,2019-04-24 14:00:00,Medium,32.1,49.9,76.9,LIGHT,13.0,999.0,82.0,7.0,nuvens quebradas,2019,4,24,14,2,0,0,Spring,2,2,5.0,1,0,62,0.6488946684005201,36.9,36.6,37.5,19.5,17.6,22.8,35.199999999999996,2.6888659319500263,-4.799999999999997,14_2,-0.4999999999999997,-0.8660254037844388
1924,2019-04-24 15:00:00,High,39.8,36.5,75.6,LIGHT,13.0,1000.0,87.0,7.0,nuvens quebradas,2019,4,24,15,2,0,0,Spring,3,2,5.0,1,0,63,0.48280423280423285,32.1,36.9,37.8,49.9,19.5,15.9,36.26666666666667,3.888873015840773,7.699999999999996,15_2,-0.7071067811865471,-0.7071067811865479
4956,2019-04-24 16:00:00,High,39.7,44.3,76.7,LIGHT,12.0,1000.0,87.0,6.0,nuvens quebradas,2019,4,24,16,2,0,0,Spring,3,2,5.0,1,0,64,0.5775749674054759,39.8,32.1,36.6,36.5,49.9,17.6,37.199999999999996,4.417012565071659,-0.09999999999999432,16_2,-0.8660254037844385,-0.5000000000000004
1757,2019-04-24 17:00:00,High,39.8,55.1,75.6,LIGHT,12.0,1000.0,87.0,3.0,nuvens quebradas,2019,4,24,17,2,0,0,Spring,3,2,5.0,1,0,65,0.728835978835979,39.7,39.8,36.9,44.3,36.5,19.5,39.76666666666667,0.057735026920686064,0.09999999999999432,17_2,-0.9659258262890683,-0.25881904510252063
6675,2019-04-24 18:00:00,Very_High,42.6,74.3,75.9,LIGHT,11.0,1001.0,81.0,5.0,nuvens quebradas,2019,4,24,18,2,0,0,Spring,4,2,5.0,1,1,66,0.9789196310935441,39.8,39.7,32.1,55.1,44.3,49.9,40.699999999999996,1.6462077633154135,2.8000000000000043,18_2,-1.0,-1.8369701987210297e-16
5116,2019-04-24 19:00:00,Medium,44.1,21.4,65.2,LOW_LIGHT,11.0,1001.0,82.0,4.0,céu pouco nublado,2019,4,24,19,2,0,0,Spring,2,1,2.0,1,1,67,0.32822085889570546,42.6,39.8,39.8,74.3,55.1,36.5,42.166666666666664,2.1825062046493366,1.5,19_2,-0.9659258262890684,0.2588190451025203
367,2019-04-24 20:00:00,Low,38.1,12.9,74.5,DARK,11.0,1002.0,81.0,4.0,céu pouco nublado,2019,4,24,20,2,0,0,Spring,1,0,2.0,0,1,68,0.17315436241610738,44.1,42.6,39.7,21.4,74.3,44.3,41.6,3.122498999199148,-6.0,20_2,-0.8660254037844386,0.5000000000000001
6140,2019-04-24 21:00:00,Low,34.7,6.6,74.2,DARK,10.0,1003.0,81.0,4.0,céu pouco nublado,2019,4,24,21,2,0,0,Spring,1,0,2.0,0,1,69,0.0889487870619946,38.1,44.1,39.8,12.9,21.4,55.1,38.96666666666667,4.759551799627124,-3.3999999999999986,21_2,-0.7071067811865477,0.7071067811865474
4088,2019-04-24 23:00:00,Low,37.9,3.1,82.7,DARK,10.0,1004.0,87.0,4.0,céu pouco nublado,2019,4,24,23,2,0,0,Spring,0,0,2.0,0,1,71,0.037484885126964934,34.7,38.1,42.6,6.6,12.9,74.3,36.900000000000006,1.9078784028341726,3.1999999999999957,23_2,-0.25881904510252157,0.9659258262890681
2529,2019-04-25 00:00:00,Low,44.4,8.3,75.3,DARK,10.0,1004.0,71.0,5.0,céu pouco nublado,2019,4,25,0,3,0,0,Spring,1,0,2.0,0,1,72,0.11022576361221781,37.9,34.7,44.1,3.1,6.6,21.4,39.0,4.9426713425030036,6.5,0_3,0.0,1.0
1917,2019-04-25 02:00:00,Low,44.2,0.0,67.8,DARK,10.0,1005.0,76.0,7.0,nuvens dispersas,2019,4,25,2,3,0,0,Spring,0,0,4.0,0,1,74,0.0,44.4,37.9,38.1,8.3,3.1,12.9,42.166666666666664,3.696394639825794,-0.19999999999999574,2_3,0.49999999999999994,0.8660254037844387
5919,2019-04-25 04:00:00,Low,46.8,0.0,71.8,DARK,9.0,1006.0,81.0,4.0,nuvens dispersas,2019,4,25,4,3,0,0,Spring,0,0,4.0,0,1,76,0.0,44.2,44.4,34.7,0.0,8.3,6.6,45.133333333333326,1.4468356276135788,2.5999999999999943,4_3,0.8660254037844386,0.5000000000000001
1091,2019-04-25 05:00:00,Low,41.5,0.0,75.5,DARK,9.0,1006.0,76.0,3.0,nuvens dispersas,2019,4,25,5,3,0,0,Spring,0,0,4.0,0,1,77,0.0,46.8,44.2,37.9,0.0,0.0,3.1,44.166666666666664,2.6501572280399253,-5.299999999999997,5_3,0.9659258262890683,0.25881904510252074
6019,2019-04-25 06:00:00,Low,41.5,0.0,75.5,LOW_LIGHT,9.0,1006.0,71.0,3.0,nuvens dispersas,2019,4,25,6,3,0,0,Spring,0,1,4.0,0,1,78,0.0,41.5,46.8,44.4,0.0,0.0,8.3,43.26666666666667,3.059956426704885,0.0,6_3,1.0,6.123233995736766e-17
2785,2019-04-25 07:00:00,Low,40.6,0.0,86.7,LIGHT,9.0,1007.0,71.0,4.0,nuvens dispersas,2019,4,25,7,3,0,0,Spring,0,2,4.0,1,0,79,0.0,41.5,41.5,44.2,0.0,0.0,0.0,41.199999999999996,0.5196152422704897,-0.8999999999999986,7_3,0.9659258262890683,-0.25881904510252063
1733,2019-04-25 09:00:00,Low,36.3,2.6,69.9,LIGHT,11.0,1009.0,66.0,5.0,nuvens dispersas,2019,4,25,9,3,0,0,Spring,1,2,4.0,1,0,81,0.03719599427753934,40.6,41.5,46.8,0.0,0.0,0.0,39.46666666666667,2.7790885796126927,-4.300000000000004,9_3,0.7071067811865476,-0.7071067811865475
751,2019-04-25 10:00:00,Medium,39.0,2.4,87.6,LIGHT,12.0,1009.0,67.0,5.0,nuvens dispersas,2019,4,25,10,3,0,0,Spring,0,2,4.0,1,1,82,0.027397260273972605,36.3,40.6,41.5,2.6,0.0,0.0,38.63333333333333,2.1733231083605467,2.700000000000003,10_3,0.49999999999999994,-0.8660254037844387
6605,2019-04-25 11:00:00,Medium,47.8,24.5,86.1,LIGHT,12.0,1010.0,71.0,6.0,nuvens dispersas,2019,4,25,11,3,0,0,Spring,2,2,4.0,1,0,83,0.2845528455284553,39.0,36.3,41.5,2.4,2.6,0.0,41.03333333333333,6.0135957075058855,8.799999999999997,11_3,0.258819045102521,-0.9659258262890682
3535,2019-04-25 12:00:00,Low,34.1,17.5,81.5,LIGHT,13.0,1011.0,71.0,6.0,nuvens dispersas,2019,4,25,12,3,0,0,Spring,1,2,4.0,1,1,84,0.2147239263803681,47.8,39.0,40.6,24.5,2.4,0.0,40.3,6.941901756723446,-13.699999999999996,12_3,1.2246467991473532e-16,-1.0
848,2019-04-25 13:00:00,Medium,36.8,1.5,80.2,LIGHT,14.0,1012.0,67.0,7.0,nuvens quebradas,2019,4,25,13,3,0,0,Spring,0,2,5.0,0,0,85,0.018703241895261846,34.1,47.8,36.3,17.5,24.5,2.6,39.56666666666667,7.256950691119075,2.6999999999999957,13_3,-0.2588190451025208,-0.9659258262890683
6646,2019-04-25 14:00:00,Medium,38.6,27.6,75.1,LIGHT,13.0,1012.0,72.0,7.0,nuvens quebradas,2019,4,25,14,3,0,0,Spring,2,2,5.0,1,1,86,0.3675099866844208,36.8,34.1,39.0,1.5,17.5,2.4,36.5,2.26495033058149,1.8000000000000043,14_3,-0.4999999999999997,-0.8660254037844388
3783,2019-04-25 15:00:00,High,41.1,42.3,76.5,LIGHT,13.0,1013.0,71.0,7.0,nuvens quebradas,2019,4,25,15,3,0,0,Spring,3,2,5.0,1,0,87,0.5529411764705882,38.6,36.8,47.8,27.6,1.5,24.5,38.833333333333336,2.159475244899525,2.5,15_3,-0.7071067811865471,-0.7071067811865479
923,2019-04-25 16:00:00,High,39.7,65.0,76.2,LIGHT,13.0,1014.0,76.0,3.0,nuvens quebradas,2019,4,25,16,3,0,0,Spring,3,2,5.0,1,0,88,0.8530183727034121,41.1,38.6,34.1,42.3,27.6,17.5,39.800000000000004,1.252996408614265,-1.3999999999999986,16_3,-0.8660254037844385,-0.5000000000000004
4620,2019-04-25 18:00:00,Low,36.8,7.3,78.1,LIGHT,13.0,1015.0,82.0,3.0,nuvens quebradas,2019,4,25,18,3,0,0,Spring,1,2,5.0,1,0,90,0.09346991037131883,39.7,41.1,36.8,65.0,42.3,1.5,39.2,2.193171219946229,-2.9000000000000057,18_3,-1.0,-1.8369701987210297e-16
1405,2019-04-25 19:00:00,Low,34.2,7.8,82.2,LOW_LIGHT,12.0,1016.0,76.0,4.0,nuvens quebradas,2019,4,25,19,3,0,0,Spring,1,1,5.0,1,1,91,0.0948905109489051,36.8,39.7,38.6,7.3,65.0,27.6,36.9,2.751363298439717,-2.5999999999999943,19_3,-0.9659258262890684,0.2588190451025203
4710,2019-04-25 20:00:00,Low,37.7,7.5,85.3,DARK,11.0,1017.0,93.0,3.0,nuvens dispersas,2019,4,25,20,3,0,0,Spring,1,0,4.0,0,1,92,0.08792497069167644,34.2,36.8,41.1,7.8,7.3,42.3,36.233333333333334,1.8175074506957614,3.5,20_3,-0.8660254037844386,0.5000000000000001
2941,2019-04-25 21:00:00,Low,42.4,4.0,78.5,DARK,11.0,1018.0,76.0,3.0,nuvens dispersas,2019,4,25,21,3,0,0,Spring,1,0,4.0,0,1,93,0.050955414012738856,37.7,34.2,39.7,7.5,7.8,65.0,38.1,4.114608122288286,4.699999999999996,21_3,-0.7071067811865477,0.7071067811865474
3632,2019-04-25 22:00:00,Low,43.8,6.3,68.0,DARK,11.0,1020.0,87.0,4.0,nuvens dispersas,2019,4,25,22,3,0,0,Spring,1,0,4.0,0,1,94,0.09264705882352942,42.4,37.7,36.8,4.0,7.5,7.3,41.300000000000004,3.1953090617340676,1.3999999999999986,22_3,-0.5000000000000004,0.8660254037844384
268,2019-04-26 01:00:00,Low,41.6,0.0,76.0,DARK,11.0,1022.0,81.0,3.0,nuvens dispersas,2019,4,26,1,4,0,0,Spring,0,0,4.0,0,1,97,0.0,43.8,42.4,34.2,6.3,4.0,7.8,42.6,1.1135528725657844,-2.1999999999999957,1_4,0.25881904510252074,0.9659258262890683
4560,2019-04-26 02:00:00,Low,51.1,1.3,69.5,DARK,10.0,1022.0,93.0,2.0,nuvens quebradas,2019,4,26,2,4,0,0,Spring,1,0,5.0,0,1,98,0.018705035971223024,41.6,43.8,37.7,0.0,6.3,7.5,45.5,4.9729267036624085,9.5,2_4,0.49999999999999994,0.8660254037844387
3599,2019-04-26 03:00:00,Medium,46.7,0.0,72.2,DARK,10.0,1022.0,87.0,1.0,nuvens quebradas,2019,4,26,3,4,0,0,Spring,0,0,5.0,0,1,99,0.0,51.1,41.6,42.4,1.3,0.0,4.0,46.46666666666667,4.754296302643716,-4.399999999999999,3_4,0.7071067811865476,0.7071067811865476
3390,2019-04-26 05:00:00,Medium,44.7,0.0,76.6,DARK,9.0,1023.0,81.0,3.0,nuvens dispersas,2019,4,26,5,4,0,0,Spring,0,0,4.0,0,1,101,0.0,46.7,51.1,43.8,0.0,1.3,6.3,47.5,3.274141108748684,-2.0,5_4,0.9659258262890683,0.25881904510252074
49,2019-04-26 06:00:00,Medium,43.1,7.6,66.5,LOW_LIGHT,9.0,1024.0,87.0,2.0,céu pouco nublado,2019,4,26,6,4,0,0,Spring,2,1,2.0,0,1,102,0.11428571428571428,44.7,46.7,41.6,0.0,0.0,0.0,44.833333333333336,1.8036999011288333,-1.6000000000000014,6_4,1.0,6.123233995736766e-17
1791,2019-04-26 07:00:00,High,43.6,20.0,62.2,LIGHT,9.0,1025.0,81.0,2.0,nuvens quebradas,2019,4,26,7,4,0,0,Spring,3,2,5.0,1,1,103,0.3215434083601286,43.1,44.7,51.1,7.6,0.0,1.3,43.800000000000004,0.8185352771867046,0.5,7_4,0.9659258262890683,-0.25881904510252063
3727,2019-04-26 08:00:00,High,37.5,37.9,77.4,LIGHT,10.0,1025.0,81.0,2.0,nuvens dispersas,2019,4,26,8,4,0,0,Spring,3,2,4.0,1,1,104,0.48966408268733846,43.6,43.1,46.7,20.0,7.6,0.0,41.400000000000006,3.386738844375192,-6.100000000000001,8_4,0.8660254037844387,-0.4999999999999998
6445,2019-04-26 09:00:00,High,41.5,34.5,75.4,LIGHT,12.0,1026.0,71.0,2.0,nuvens dispersas,2019,4,26,9,4,0,0,Spring,3,2,4.0,1,1,105,0.4575596816976127,37.5,43.6,44.7,37.9,20.0,0.0,40.86666666666667,3.0989245446337175,4.0,9_4,0.7071067811865476,-0.7071067811865475
5647,2019-04-26 16:00:00,Medium,35.1,37.7,78.4,LIGHT,15.0,1028.0,58.0,3.0,nuvens dispersas,2019,4,26,16,4,0,0,Spring,2,2,4.0,1,1,112,0.48086734693877553,41.5,37.5,43.1,34.5,37.9,7.6,38.03333333333334,3.2331615074620266,-6.399999999999999,16_4,-0.8660254037844385,-0.5000000000000004
1810,2019-04-26 17:00:00,High,37.5,46.6,77.5,LIGHT,15.0,1028.0,58.0,4.0,céu pouco nublado,2019,4,26,17,4,0,0,Spring,3,2,2.0,1,0,113,0.6012903225806452,35.1,41.5,43.6,37.7,34.5,20.0,38.03333333333333,3.2331615074620266,2.3999999999999986,17_4,-0.9659258262890683,-0.25881904510252063
2234,2019-04-26 18:00:00,High,36.4,44.8,79.5,LIGHT,14.0,1028.0,67.0,4.0,céu pouco nublado,2019,4,26,18,4,0,0,Spring,3,2,2.0,1,0,114,0.5635220125786163,37.5,35.1,37.5,46.6,37.7,37.9,36.333333333333336,1.2013880860632102,-1.1000000000000014,18_4,-1.0,-1.8369701987210297e-16
1125,2019-04-26 20:00:00,Low,36.2,7.7,75.5,DARK,13.0,1028.0,71.0,4.0,céu pouco nublado,2019,4,26,20,4,0,0,Spring,1,0,2.0,0,1,116,0.10198675496688742,36.4,37.5,41.5,44.8,46.6,34.5,36.699999999999996,0.7000000000008467,-0.19999999999999574,20_4,-0.8660254037844386,0.5000000000000001
2849,2019-04-26 21:00:00,Low,39.4,5.2,70.3,DARK,12.0,1029.0,81.0,3.0,céu pouco nublado,2019,4,26,21,4,0,0,Spring,1,0,2.0,0,1,117,0.07396870554765292,36.2,36.4,35.1,7.7,44.8,37.7,37.333333333333336,1.7925772879667803,3.1999999999999957,21_4,-0.7071067811865477,0.7071067811865474
3476,2019-04-26 22:00:00,Low,37.8,2.1,83.6,DARK,11.0,1030.0,81.0,2.0,céu pouco nublado,2019,4,26,22,4,0,0,Spring,0,0,2.0,0,1,118,0.025119617224880385,39.4,36.2,37.5,5.2,7.7,46.6,37.8,1.600000000000272,-1.6000000000000014,22_4,-0.5000000000000004,0.8660254037844384
2055,2019-04-26 23:00:00,Low,38.5,2.7,79.8,DARK,10.0,1030.0,87.0,2.0,céu pouco nublado,2019,4,26,23,4,0,0,Spring,1,0,2.0,0,1,119,0.03383458646616542,37.8,39.4,36.4,2.1,5.2,44.8,38.56666666666666,0.8020806277014814,0.7000000000000028,23_4,-0.25881904510252157,0.9659258262890681
4742,2019-04-27 00:00:00,Low,39.3,0.9,69.2,DARK,9.0,1030.0,87.0,1.0,céu pouco nublado,2019,4,27,0,5,1,0,Spring,0,0,2.0,0,1,120,0.01300578034682081,38.5,37.8,36.2,2.7,2.1,7.7,38.53333333333333,0.7505553499469636,0.7999999999999972,0_5,0.0,1.0
6620,2019-04-27 01:00:00,Low,40.0,2.6,77.3,DARK,9.0,1029.0,87.0,2.0,céu pouco nublado,2019,4,27,1,5,1,0,Spring,0,0,2.0,0,1,121,0.03363518758085382,39.3,38.5,39.4,0.9,2.7,5.2,39.266666666666666,0.7505553499468299,0.7000000000000028,1_5,0.25881904510252074,0.9659258262890683
677,2019-04-27 02:00:00,Low,41.9,3.1,73.2,DARK,8.0,1029.0,87.0,2.0,céu pouco nublado,2019,4,27,2,5,1,0,Spring,1,0,2.0,0,1,122,0.04234972677595628,40.0,39.3,37.8,2.6,0.9,2.1,40.4,1.3453624047074328,1.8999999999999986,2_5,0.49999999999999994,0.8660254037844387
6765,2019-04-27 03:00:00,Low,39.8,2.9,78.6,DARK,8.0,1029.0,93.0,1.0,céu pouco nublado,2019,4,27,3,5,1,0,Spring,0,0,2.0,0,1,123,0.03689567430025446,41.9,40.0,38.5,3.1,2.6,2.7,40.56666666666666,1.159022576714298,-2.1000000000000014,3_5,0.7071067811865476,0.7071067811865476
171,2019-04-27 04:00:00,Low,42.0,0.0,74.0,DARK,7.0,1028.0,87.0,1.0,céu pouco nublado,2019,4,27,4,5,1,0,Spring,0,0,2.0,0,1,124,0.0,39.8,41.9,39.3,2.9,3.1,0.9,41.23333333333333,1.242309676905589,2.200000000000003,4_5,0.8660254037844386,0.5000000000000001
6129,2019-04-27 05:00:00,Low,41.9,0.0,73.2,DARK,7.0,1028.0,93.0,1.0,céu pouco nublado,2019,4,27,5,5,1,0,Spring,0,0,2.0,0,1,125,0.0,42.0,39.8,40.0,0.0,2.9,2.6,41.23333333333333,1.242309676905589,-0.10000000000000142,5_5,0.9659258262890683,0.25881904510252074
5435,2019-04-27 06:00:00,Low,41.0,0.0,85.3,LOW_LIGHT,7.0,1028.0,93.0,1.0,céu pouco nublado,2019,4,27,6,5,1,0,Spring,0,1,2.0,0,1,126,0.0,41.9,42.0,41.9,0.0,0.0,3.1,41.63333333333333,0.5507570547284462,-0.8999999999999986,6_5,1.0,6.123233995736766e-17
1144,2019-04-27 07:00:00,Low,39.2,0.0,69.2,LIGHT,7.0,1028.0,93.0,2.0,céu pouco nublado,2019,4,27,7,5,1,0,Spring,0,2,2.0,1,0,127,0.0,41.0,41.9,39.8,0.0,0.0,2.9,40.7,1.3747727084867825,-1.7999999999999972,7_5,0.9659258262890683,-0.25881904510252063
310,2019-04-27 08:00:00,Low,37.8,2.8,65.8,LIGHT,11.0,1029.0,87.0,3.0,céu pouco nublado,2019,4,27,8,5,1,0,Spring,1,2,2.0,1,0,128,0.0425531914893617,39.2,41.0,42.0,0.0,0.0,0.0,39.333333333333336,1.6041612554022788,-1.4000000000000057,8_5,0.8660254037844387,-0.4999999999999998
3242,2019-04-27 10:00:00,Low,31.7,12.9,81.2,LIGHT,14.0,1028.0,71.0,4.0,céu pouco nublado,2019,4,27,10,5,1,0,Spring,1,2,2.0,1,0,130,0.15886699507389163,37.8,39.2,41.9,2.8,0.0,0.0,36.233333333333334,3.987898360456883,-6.099999999999998,10_5,0.49999999999999994,-0.8660254037844387
1775,2019-04-27 11:00:00,Medium,34.0,29.3,80.4,LIGHT,16.0,1028.0,67.0,3.0,céu pouco nublado,2019,4,27,11,5,1,0,Spring,2,2,2.0,1,0,131,0.3644278606965174,31.7,37.8,41.0,12.9,2.8,0.0,34.5,3.0805843601501715,2.3000000000000007,11_5,0.258819045102521,-0.9659258262890682
2307,2019-04-27 12:00:00,Medium,34.3,33.2,86.6,LIGHT,17.0,1028.0,72.0,3.0,céu pouco nublado,2019,4,27,12,5,1,0,Spring,2,2,2.0,1,0,132,0.38337182448036955,34.0,31.7,39.2,29.3,12.9,0.0,33.333333333333336,1.4224392195575555,0.29999999999999716,12_5,1.2246467991473532e-16,-1.0
5429,2019-04-27 13:00:00,Medium,34.2,30.1,85.2,LIGHT,18.0,1028.0,77.0,6.0,céu pouco nublado,2019,4,27,13,5,1,0,Spring,2,2,2.0,0,0,133,0.3532863849765258,34.3,34.0,37.8,33.2,29.3,2.8,34.166666666666664,0.15275252317158494,-0.09999999999999432,13_5,-0.2588190451025208,-0.9659258262890683
5460,2019-04-27 14:00:00,Medium,32.9,29.9,83.2,LIGHT,19.0,1027.0,77.0,7.0,céu pouco nublado,2019,4,27,14,5,1,0,Spring,2,2,2.0,1,0,134,0.35937499999999994,34.2,34.3,31.7,30.1,33.2,12.9,33.800000000000004,0.7810249675919795,-1.3000000000000043,14_5,-0.4999999999999997,-0.8660254037844388
6788,2019-04-27 15:00:00,High,34.6,57.8,84.1,LIGHT,19.0,1027.0,72.0,6.0,céu pouco nublado,2019,4,27,15,5,1,0,Spring,3,2,2.0,1,0,135,0.6872770511296076,32.9,34.2,34.0,29.9,30.1,29.3,33.9,0.8888194417326994,1.7000000000000028,15_5,-0.7071067811865471,-0.7071067811865479
4347,2019-04-27 17:00:00,Medium,34.9,43.0,79.7,LIGHT,19.0,1026.0,82.0,6.0,céu pouco nublado,2019,4,27,17,5,1,0,Spring,2,2,2.0,1,0,137,0.5395232120451694,34.6,32.9,34.3,57.8,29.9,33.2,34.13333333333333,1.078579312491805,0.29999999999999716,17_5,-0.9659258262890683,-0.25881904510252063
2681,2019-04-27 18:00:00,High,33.9,51.3,85.5,LIGHT,18.0,1026.0,82.0,7.0,céu pouco nublado,2019,4,27,18,5,1,0,Spring,3,2,2.0,1,0,138,0.6,34.9,34.6,34.2,43.0,57.8,30.1,34.46666666666666,0.5131601439465083,-1.0,18_5,-1.0,-1.8369701987210297e-16
3135,2019-04-27 20:00:00,Medium,34.9,11.6,76.6,DARK,15.0,1025.0,87.0,6.0,céu pouco nublado,2019,4,27,20,5,1,0,Spring,2,0,2.0,0,1,140,0.1514360313315927,33.9,34.9,32.9,51.3,43.0,29.9,34.56666666666666,0.5773502691912179,1.0,20_5,-0.8660254037844386,0.5000000000000001
3684,2019-04-27 21:00:00,Medium,36.3,10.3,63.3,DARK,14.0,1025.0,93.0,4.0,céu pouco nublado,2019,4,27,21,5,1,0,Spring,2,0,2.0,0,1,141,0.16271721958925753,34.9,33.9,34.6,11.6,51.3,57.8,35.03333333333333,1.2055427546690454,1.3999999999999986,21_5,-0.7071067811865477,0.7071067811865474
